DATASEGMENT,EICATEGORY,EICC,EITM,EITYPE,EPSLI,FORCEELEMENT,FYQTR,FYYearInt,ISENDITEM,ISMODEL,MONTH_CHAR,MONTH_NUMBER,PMAI,SCORECARDGROUP,SERVICE,TAI,TII,TMS
AFA,,X,AN/MSQ-124,COMMUNICATIONS SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,AN/MSQ-124
AFA,,X,AN/MSQ-124,COMMUNICATIONS SYSTEM,0,,,2011,f,t,,,0,,Air Force,0,0,AN/MSQ-124
AFA,,X,AN/MSQ-43,,0,,,2011,f,t,,,0,,Air Force,0,0,AN/MSQ-43
AFA,,X,AN/MSQ-43,,0,,,2010,f,t,,,0,,Air Force,0,0,AN/MSQ-43
AFA,,X,AN/MSQ-43,,0,,,2012,f,t,,,0,,Air Force,0,0,AN/MSQ-43
AFA,,X,AN/MSQ-43,,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MSQ-43
AFA,,X,AN/MSQT-13,SIMULATOR,0,,,2010,f,t,,,0,,Air Force,0,0,AN/MSQT-13
AFA,,X,AN/MSQT-13,SIMULATOR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/MSQT-13
AFA,,X,AN/MSQT-13,SIMULATOR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/MSQT-13
AFA,,X,AN/MSQT-13,SIMULATOR,0,,,2013,f,t,,,0,,Air Force,0,0,AN/MSQT-13
AFA,,X,AN/MSQ-T13,RADAR SIMULATOR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MSQ-T13
AFA,,X,AN/MSQ-T13,RADAR SIMULATOR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/MSQ-T13
AFA,,X,AN/MSQ-T13,RADAR SIMULATOR,0,,,2010,f,t,,,0,,Air Force,0,0,AN/MSQ-T13
AFA,,X,AN/MSQ-T43,SIMULATOR,0,,,2013,f,t,,,0,,Air Force,0,0,AN/MSQ-T43
AFA,,X,AN/MSQ-T43,SIMULATOR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MSQ-T43
AFA,,X,AN/MSQ-T51,RADAR SIMULATOR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/MSQ-T51
AFA,,X,AN/MSQ-T51,RADAR SIMULATOR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/MSQ-T51
AFA,,X,AN/MSR-T4,THREAT REACTION ANALYSIS INDICATOR SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MSR-T4
AFA,,X,AN/MST-1,INTELLIGENCE GATHERING EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/MST-1
AFA,,X,AN/MST-1,INTELLIGENCE GATHERING EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MST-1
AFA,,X,AN/MST-T1,TRAINING DEVICE,0,,,2010,f,t,,,0,,Air Force,0,0,AN/MST-T1
AFA,,X,AN/MST-T1,TRAINING DEVICE,0,,,2011,f,t,,,0,,Air Force,0,0,AN/MST-T1
AFA,,X,AN/MYQ-4,DATA PROCESSING SYSTEM,0,,,2013,f,t,,,0,,Air Force,0,0,AN/MYQ-4
AFA,,X,AN/MYQ-4,DATA PROCESSING SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/MYQ-4
AFA,,X,AN/MYQ-7,INTELLIGENCE ANALYSIS SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,AN/MYQ-7
AFA,,X,AN/MYQ-7,INTELLIGENCE ANALYSIS SYSTEM,0,,,2013,f,t,,,0,,Air Force,0,0,AN/MYQ-7
AFA,,X,AN/MYQ-7,INTELLIGENCE ANALYSIS SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/MYQ-7
AFA,,X,AN/NST-T1,RADAR WARNING SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/NST-T1
AFA,,X,AN/NST-T1,RADAR WARNING SYSTEM,0,,,2011,f,t,,,0,,Air Force,0,0,AN/NST-T1
AFA,,X,AN/NST-T1,RADAR WARNING SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,AN/NST-T1
AFA,,X,AN/PDR-56,RADIAC SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PDR-56
AFA,,X,AN/PDR-56,RADIAC SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PDR-56
AFA,,X,AN/PDR-56,RADIAC SET,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PDR-56
AFA,,X,AN/PEQ-1,LASER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PEQ-1
AFA,,X,AN/PEQ-1,LASER,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PEQ-1
AFA,,X,AN/PEQ-1,LASER,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PEQ-1
AFA,,X,AN/PEQ-1,LASER,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PEQ-1
AFA,,X,AN/PEQ-1,LASER,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PEQ-1
AFA,,X,AN/PL-1516,ELECTRONIC SYSTEMS TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PL-1516
AFA,,X,AN/PL-1516,ELECTRONIC SYSTEMS TEST EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PL-1516
AFA,,X,AN/PLM-3A,ELECTRONIC SYSTEMS TEST EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PLM-3A
AFA,,X,AN/PLM-3A,ELECTRONIC SYSTEMS TEST EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PLM-3A
AFA,,X,AN/PLM-3A,ELECTRONIC SYSTEMS TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PLM-3A
AFA,,X,AN/PRC-104,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-104
AFA,,X,AN/PRC-112,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-112
AFA,,X,AN/PRC-112,RADIO SET,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PRC-112
AFA,,X,AN/PRC-112,RADIO SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PRC-112
AFA,,X,AN/PRC-112,RADIO SET,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PRC-112
AFA,,X,AN/PRC-113,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-113
AFA,,X,AN/PRC-113,RADIO SET,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PRC-113
AFA,,X,AN/PRC-113,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-113
AFA,,X,AN/PRC-117,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-117
AFA,,X,AN/PRC-117,RADIO SET,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PRC-117
AFA,,X,AN/PRC-117,RADIO SET,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PRC-117
AFA,,X,AN/PRC-117,RADIO SET,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PRC-117
AFA,,X,AN/PRC-117,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-117
AFA,,X,AN/PRC-119,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-119
AFA,,X,AN/PRC-139,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-139
AFA,,X,AN/PRC-139,RADIO SET,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PRC-139
AFA,,X,AN/PRC-150,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-150
AFA,,X,AN/PRC-150,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-150
AFA,,X,AN/PRC-150,RADIO SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PRC-150
AFA,,X,AN/PRC-152,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-152
AFA,,X,AN/PRC-90,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PRC-90
AFA,,X,AN/PRC-90,RADIO SET,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PRC-90
AFA,,X,AN/PRC-90,RADIO SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PRC-90
AFA,,X,AN/PRC-90,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PRC-90
AFA,,X,AN/PSC-11,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PSC-11
AFA,,X,AN/PSC-11,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PSC-11
AFA,,X,AN/PSC-11,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PSC-11
AFA,,X,AN/PSC-5,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSC-5
AFA,,X,AN/PSC-5,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PSC-5
AFA,,X,AN/PSC-5,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PSC-5
AFA,,X,AN/PSC-5,PORTABLE SATELLITE COMMUNICATIONS TERMINAL,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PSC-5
AFA,,X,AN/PSD-901,TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSD-901
AFA,,X,AN/PSD-901,TEST EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PSD-901
AFA,,X,AN/PSD-901,TEST EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PSD-901
AFA,,X,AN/PSD-901,TEST EQUIPMENT,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PSD-901
AFA,,X,AN/PSD-901,TEST EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PSD-901
AFA,,X,AN/PSM-2,INSULATION TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSM-2
AFA,,X,AN/PSM-2,INSULATION TEST EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PSM-2
AFA,,X,AN/PSM-2,INSULATION TEST EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/PSM-2
AFA,,X,AN/PSM-2,INSULATION TEST EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PSM-2
AFA,,X,AN/PSM-2,INSULATION TEST EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PSM-2
AFA,,X,AN/PSM-37,MULTIMETER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSM-37
AFA,,X,AN/PSM-37,MULTIMETER,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PSM-37
AFA,,X,AN/PSN-11,GPS RECEIVER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSN-11
AFA,,X,AN/PSN-11,GPS RECEIVER,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PSN-11
AFA,,X,AN/PSN-13,GPS RECEIVER,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PSN-13
AFA,,X,AN/PSN-13,GPS RECEIVER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PSN-13
AFA,,X,AN/PVS-14,NIGHT VISION EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PVS-14
AFA,,X,AN/PVS-14,NIGHT VISION EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PVS-14
AFA,,X,AN/PVS-14,NIGHT VISION EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PVS-14
AFA,,X,AN/PVS-2,NIGHT VISION SIGHT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/PVS-2
AFA,,X,AN/PVS-2,NIGHT VISION SIGHT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PVS-2
AFA,,X,AN/PVS-2,NIGHT VISION SIGHT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PVS-2
AFA,,X,AN/PVS-2,NIGHT VISION SIGHT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PVS-2
AFA,,X,AN/PVS-4,NIGHT VISION SIGHT,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PVS-4
AFA,,X,AN/PVS-4,NIGHT VISION SIGHT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PVS-4
AFA,,X,AN/PVS-4,NIGHT VISION SIGHT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/PVS-4
AFA,,X,AN/PVS-7,NIGHT VISION GOGGLES,0,,,2012,f,t,,,0,,Air Force,0,0,AN/PVS-7
AFA,,X,AN/PVS-7,NIGHT VISION GOGGLES,0,,,2013,f,t,,,0,,Air Force,0,0,AN/PVS-7
AFA,,X,AN/PVS-7,NIGHT VISION GOGGLES,0,,,2008,f,t,,,0,,Air Force,0,0,AN/PVS-7
AFA,,X,AN/SPG-55,FIRE CONTROL RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SPG-55
AFA,,X,AN/SPG-55,FIRE CONTROL RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SPG-55
AFA,,X,AN/SPG-55,FIRE CONTROL RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SPG-55
AFA,,X,AN/SPG-55,FIRE CONTROL RADAR,0,,,2010,f,t,,,0,,Air Force,0,0,AN/SPG-55
AFA,,X,AN/SPN-43,PRECISION APPROACH RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SPN-43
AFA,,X,AN/SPN-43,PRECISION APPROACH RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SPN-43
AFA,,X,AN/SPS-49,AIR SEARCH RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SPS-49
AFA,,X,AN/SPS-73,AIR SURVEILLANCE RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SPS-73
AFA,,X,AN/SPS-73,AIR SURVEILLANCE RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SPS-73
AFA,,X,AN/SPS-73,AIR SURVEILLANCE RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SPS-73
AFA,,X,AN/SQQ-23,SONAR SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SQQ-23
AFA,,X,AN/SQQ-23,SONAR SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SQQ-23
AFA,,X,AN/SQQ-34,TACTICAL SUPPORT SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/SQQ-34
AFA,,X,AN/SQQ-34,TACTICAL SUPPORT SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SQQ-34
AFA,,X,AN/SQQ-89,SONAR SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SQQ-89
AFA,,X,AN/SQQ-89,SONAR SYSTEM,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SQQ-89
AFA,,X,AN/SQQ-89,SONAR SYSTEM,0,,,2013,f,t,,,0,,Air Force,0,0,AN/SQQ-89
AFA,,X,AN/SQQ-89,SONAR SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/SQQ-89
AFA,,X,AN/SQR-19,SONAR SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SQR-19
AFA,,X,AN/SQR-19,SONAR SYSTEM,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SQR-19
AFA,,X,AN/SQR-19,SONAR SYSTEM,0,,,2013,f,t,,,0,,Air Force,0,0,AN/SQR-19
AFA,,X,AN/SRC-27,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SRC-27
AFA,,X,AN/SRC-27,RADIO SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SRC-27
AFA,,X,AN/SRC-27,RADIO SET,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SRC-27
AFA,,X,AN/SRC-27,RADIO SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SRC-27
AFA,,X,AN/SRC-57,RADIO SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SRC-57
AFA,,X,AN/SRC-57,RADIO SET,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SRC-57
AFA,,X,AN/SRN-15,TRANSPONDER SET,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SRN-15
AFA,,X,AN/SRN-25,NAVIGATION EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SRN-25
AFA,,X,AN/SRN-25,NAVIGATION EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SRN-25
AFA,,X,AN/SRN-25,NAVIGATION EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/SRN-25
AFA,,X,AN/SRQ-4,RADIO,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SRQ-4
AFA,,X,AN/SRQ-4,RADIO,0,,,2011,f,t,,,0,,Air Force,0,0,AN/SRQ-4
AFA,,X,AN/SSQ-88,QUALITY MONITORING TEST SET,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SSQ-88
AFA,,X,AN/SSQ-88,QUALITY MONITORING TEST SET,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SSQ-88
AFA,,X,AN/SSQ-88,QUALITY MONITORING TEST SET,0,,,2013,f,t,,,0,,Air Force,0,0,AN/SSQ-88
AFA,,X,AN/SWG-1,FIRE CONTROL SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/SWG-1
AFA,,X,AN/SWG-1,FIRE CONTROL SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,AN/SWG-1
AFA,,X,AN/SWG-1,FIRE CONTROL SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/SWG-1
AFA,,X,AN/SXQ-8,CLOSED CIRCUIT TELEVISION,0,,,2009,f,t,,,0,,Air Force,0,0,AN/SXQ-8
AFA,,X,AN/TLQ-32,RADAR TRANSMITTER,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TLQ-32
AFA,,X,AN/TLQ-32,RADAR TRANSMITTER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TLQ-32
AFA,,X,AN/TLQ-32,RADAR TRANSMITTER,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TLQ-32
AFA,,X,AN/TLQ-32,RADAR TRANSMITTER,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TLQ-32
AFA,,X,AN/TLQ-33,RADAR TRANSMITTER,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TLQ-33
AFA,,X,AN/TLQ-33,RADAR TRANSMITTER,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TLQ-33
AFA,,X,AN/TLQ-33,RADAR TRANSMITTER,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TLQ-33
AFA,,X,AN/TMQ-028,METEOROLOGICAL EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TMQ-028
AFA,,X,AN/TMQ-028,METEOROLOGICAL EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TMQ-028
AFA,,X,AN/TMQ-028,METEOROLOGICAL EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TMQ-028
AFA,,X,AN/TMQ-028,METEOROLOGICAL EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TMQ-028
AFA,,X,AN/TMQ-028,METEOROLOGICAL EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TMQ-028
AFA,,X,AN/TMQ-35,METEOROLOGICAL DATA DISPLAY EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TMQ-35
AFA,,X,AN/TMQ-35,METEOROLOGICAL DATA DISPLAY EQUIPMENT,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TMQ-35
AFA,,X,AN/TMQ-35,METEOROLOGICAL DATA DISPLAY EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TMQ-35
AFA,,X,AN/TMQ-53,,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TMQ-53
AFA,,X,AN/TMQ-54,METEOROLOGICAL DATA DISPLAY EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TMQ-54
AFA,,X,AN/TP5-70,ANTENNA,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TP5-70
AFA,,X,AN/TP5-70,ANTENNA,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TP5-70
AFA,,X,AN/TP5-70,ANTENNA,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TP5-70
AFA,,X,AN/TPM-25,RADAR TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPM-25
AFA,,X,AN/TPM-25,RADAR TEST EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPM-25
AFA,,X,AN/TPM-25,RADAR TEST EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPM-25
AFA,,X,AN/TPM-32,RADIO BEACON TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPM-32
AFA,,X,AN/TPM-32,RADIO BEACON TEST EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPM-32
AFA,,X,AN/TPM-32,RADIO BEACON TEST EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPM-32
AFA,,X,AN/TPM-32,RADIO BEACON TEST EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPM-32
AFA,,X,AN/TPM-32,RADIO BEACON TEST EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPM-32
AFA,,X,AN/TPM-39,RADIO BEACON TEST EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPM-39
AFA,,X,AN/TPM-39,RADIO BEACON TEST EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPM-39
AFA,,X,AN/TPM-39,RADIO BEACON TEST EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPM-39
AFA,,X,AN/TPN-18,AIR TRAFFIC CONTROL,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPN-18
AFA,,X,AN/TPN-18,AIR TRAFFIC CONTROL,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPN-18
AFA,,X,AN/TPN-18,AIR TRAFFIC CONTROL,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TPN-18
AFA,,X,AN/TPN-18,AIR TRAFFIC CONTROL,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPN-18
AFA,,X,AN/TPN-19,LANDING CONTROL RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPN-19
AFA,,X,AN/TPN-19,LANDING CONTROL RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPN-19
AFA,,X,AN/TPN-19,LANDING CONTROL RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPN-19
AFA,,G,AN/TPN-24,AIRFIELD SURVEILLANCE RADAR ANTENNA,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPN-24
AFA,,X,AN/TPN-25,PRECISION APPROACH RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPN-25
AFA,,X,AN/TPN-25,PRECISION APPROACH RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPN-25
AFA,,X,AN/TPN-25,PRECISION APPROACH RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPN-25
AFA,,X,AN/TPN-25,PRECISION APPROACH RADAR,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TPN-25
AFA,,X,AN/TPN-25,PRECISION APPROACH RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPN-25
AFA,,X,AN/TPN-27,ZONE MARKER RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPN-27
AFA,,X,AN/TPN-27,ZONE MARKER RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPN-27
AFA,,X,AN/TPN-31,AIR TRAFFIC CONTROL,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPN-31
AFA,,X,AN/TPN-31,AIR TRAFFIC CONTROL,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPN-31
AFA,,X,AN/TPN-31,AIR TRAFFIC CONTROL,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPN-31
AFA,,X,AN/TPQ-18,TRACKING RADAR,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TPQ-18
AFA,,X,AN/TPQ-18,TRACKING RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPQ-18
AFA,,X,AN/TPQ-18,TRACKING RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-18
AFA,,X,AN/TPQ-36,METEOROLOGICAL EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-36
AFA,,X,AN/TPQ-36,METEOROLOGICAL EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPQ-36
AFA,,X,AN/TPQ-36,METEOROLOGICAL EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPQ-36
AFA,,X,AN/TPQ-36,METEOROLOGICAL EQUIPMENT,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPQ-36
AFA,,X,AN/TPQ-36/37,WEAPON LOCATING RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPQ-36/37
AFA,,X,AN/TPQ-36/37,WEAPON LOCATING RADAR,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPQ-36/37
AFA,,X,AN/TPQ-36/37,WEAPON LOCATING RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-36/37
AFA,,G,AN/TPQ-37,WEAPON LOCATING RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPQ-37
AFA,,G,AN/TPQ-37,WEAPON LOCATING RADAR,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPQ-37
AFA,,X,AN/TPQ-39,,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-39
AFA,,X,AN/TPQ-43,TRACKING RADAR SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPQ-43
AFA,,X,AN/TPQ-43,TRACKING RADAR SYSTEM,0,,,2013,f,t,,,0,,Air Force,0,0,AN/TPQ-43
AFA,,X,AN/TPQ-43,TRACKING RADAR SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-43
AFA,,X,AN/TPQ-43,TRACKING RADAR SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,AN/TPQ-43
AFA,,X,AN/TPQ-45,TRACKING RADAR SYSTEM,0,,,2010,f,t,,,0,,Air Force,0,0,AN/TPQ-45
AFA,,X,AN/TPQ-45,TRACKING RADAR SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPQ-45
AFA,,X,AN/TPQ-45,TRACKING RADAR SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,AN/TPQ-45
AFA,,X,AN/TPS-165,RADAR,0,,,2008,f,t,,,0,,Air Force,0,0,AN/TPS-165
AFA,,X,AN/TPS-165,RADAR,0,,,2011,f,t,,,0,,Air Force,0,0,AN/TPS-165
